cod_qc,nombre,lat,lon,altitud_oficial,dept,sector,umbral_pp,umbral_t,radio_pp,radio_t,delta_z,clase_diagnostico,area_pp_km2,radio_pp_km,n_px_pp,area_temp_km2,radio_temp_km,n_px_temp
qc00000779,LAMPA,-15.67344,-70.37211,2790,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,-1107.886962890625,Sospechosa,12.5664,2.0,0,12.5664,2.0,0
qc00000827,COJATA,-15.01667,-69.35556,4339,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,6.6435546875,Consistente,630.6012,14.168,700668,2125.5435,26.011,2361715
qc00153226,SORITOR,-6.14528,-77.09472,902,SAN MARTIN,SELVA NORTE ALTA,100,200,35,70,-5.58416748046875,Consistente,1388.4894,21.023,1542766,4942.7118,39.665,5491902
qc00155207,PACHAMACHAY,-11.05,-76.83333,3175,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,-1237.48876953125,Sospechosa,6.831,1.475,7590,231.2127,8.579,256903
qc00153316,PILLUANA,-6.77861,-76.28056,207,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,-4.584274291992188,Consistente,1774.764,23.768,1971960,11266.8354,59.886,12518706
qc00000542,PICOY,-10.91667,-76.73333,3075,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,-48.9423828125,Consistente,18.6642,2.437,20738,100.7667,5.663,111963
qc00153108,QUEBRADA SHUGAR,-6.68778,-78.45694,3400,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,146.259765625,Discrepancia leve,44.2674,3.754,49186,580.4442,13.593,644938
qc00153109,QUEROCOTILLO,-6.27361,-79.03694,1970,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,4.50927734375,Consistente,76.1895,4.925,84655,491.9436,12.514,546604
qc00000352,CUTERVO,-6.37833,-78.81556,2668,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,38.335693359375,Consistente,142.6347,6.738,158483,551.6487,13.251,612943
qc00157200,LLAUTA,-14.24639,-74.92556,2723,AYACUCHO,SIERRA SUR OCCIDENTAL,100,200,30,60,168.278564453125,Discrepancia moderada,150.9417,6.932,167713,707.1669,15.003,785741
qc00151602,HUAC-HUAS,-14.13194,-74.94056,3181,AYACUCHO,SIERRA SUR OCCIDENTAL,100,200,30,60,-0.013916015625,Consistente,164.9349,7.246,183261,852.4557,16.473,947173
qc00157206,LUCANAS,-14.62,-74.22,3354,AYACUCHO,SIERRA SUR OCCIDENTAL,100,200,30,60,36.188232421875,Consistente,122.9868,6.257,136652,1404.8271,21.146,1560919
qc00153208,CHUGUR,-6.67056,-78.73694,2757,CAJAMARCA,SIERRA NORTE OCCIDENTAL,100,200,15,30,9.454345703125,Consistente,89.7849,5.346,99761,604.1691,13.868,671299
qc00000745,PAUZA,-15.27528,-73.34111,2477,AYACUCHO,SIERRA SUR OCCIDENTAL,100,200,30,60,-8.064453125,Consistente,103.9284,5.752,115476,843.6996,16.388,937444
qc00156211,VILCASHUAMAN,-13.64833,-73.93444,3522,AYACUCHO,SIERRA SUR ORIENTAL,100,200,20,40,-123.363525390625,Discrepancia leve,200.3481,7.986,222609,1327.4928,20.556,1474992
qc00157223,LAMPA,-15.18361,-73.35028,2790,AYACUCHO,SIERRA SUR OCCIDENTAL,100,200,30,60,-30.284912109375,Consistente,84.2859,5.18,93651,918.2079,17.096,1020231
qc00000743,CORACORA,-15.01139,-73.77917,3172,AYACUCHO,SIERRA SUR OCCIDENTAL,100,200,30,60,19.226806640625,Consistente,151.1406,6.936,167934,1460.3418,21.56,1622602
qc00000736,PUQUIO,-14.69889,-74.13111,3168,AYACUCHO,SIERRA SUR OCCIDENTAL,100,200,30,60,-6.445068359375,Consistente,93.501,5.455,103890,1070.9811,18.464,1189979
qc00157329,PORPERA,-15.35,-71.31667,4394,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,255.89208984375,Discrepancia moderada,734.859,15.294,816510,5178.7152,40.601,5754128
qc00157300,CHICHAS,-15.54813,-72.91832,2170,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,12.67578125,Consistente,103.626,5.743,115140,1088.8785,18.617,1209865
qc00156212,CHILCAYOC,-13.8825,-73.72639,3400,AYACUCHO,SIERRA SUR ORIENTAL,100,200,20,40,-2.966552734375,Consistente,131.805,6.477,146450,906.6816,16.988,1007424
qc00000349,LA CASCARILLA,-5.67175,-78.89767,1976,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,-0.241943359375,Consistente,65.7648,4.575,73072,345.8034,10.492,384226
qc00000250,CHONTALI,-5.64389,-79.09,1626,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,18.472412109375,Consistente,51.1029,4.033,56781,404.0559,11.341,448951
qc00000241,EL LIMON,-5.91806,-79.3175,1255,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,159.2254638671875,Discrepancia moderada,46.548,3.849,51720,197.7624,7.934,219736
qc00000240,TABACONAS,-5.32194,-79.28806,1905,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,98.0693359375,Discrepancia leve,46.5309,3.849,51701,463.4622,12.146,514958
qc00000260,CHIRINOS,-5.30861,-78.8975,1772,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,10.641357421875,Consistente,67.4847,4.635,74983,407.034,11.383,452260
qc00153203,CHILETE,-7.21972,-78.83806,848,CAJAMARCA,COSTA NORTE,80,150,70,120,2.804931640625,Consistente,639.5256,14.268,710584,2052.7335,25.562,2280815
qc00153201,SAN BENITO,-7.42833,-78.92667,1600,CAJAMARCA,SIERRA NORTE OCCIDENTAL,100,200,15,30,279.4736328125,Discrepancia moderada,47.6136,3.893,52904,408.6027,11.404,454003
qc00000304,AUGUSTO WEBERBAUER,-7.1675,-78.49306,2660,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,-13.23681640625,Consistente,102.3579,5.708,113731,351.3798,10.576,390422
qc00000393,ASUNCION,-7.32611,-78.51583,2270,CAJAMARCA,SIERRA NORTE OCCIDENTAL,100,200,15,30,10.928955078125,Consistente,46.5561,3.85,51729,310.2939,9.938,344771
qc00000369,SAN JUAN,-7.29083,-78.49583,2469,CAJAMARCA,SIERRA NORTE OCCIDENTAL,100,200,15,30,163.2119140625,Discrepancia moderada,44.451,3.762,49390,393.1029,11.186,436781
qc00000373,CAJABAMBA,-7.62167,-78.05111,2960,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,341.213623046875,Sospechosa,50.3622,4.004,55958,468.9648,12.218,521072
qc00153223,CACHACHI,-7.45083,-78.26861,3203,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,-12.248291015625,Consistente,49.9293,3.987,55477,372.438,10.888,413820
qc00000353,COCHABAMBA,-6.46,-78.88861,1653,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,20.1854248046875,Consistente,24.1488,2.773,26832,242.1819,8.78,269091
qc00153235,CHOTANO LAJAS,-6.55972,-78.74833,2130,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,-0.291015625,Consistente,54.0864,4.149,60096,398.979,11.269,443310
qc00000341,LLAMA,-6.51444,-79.1225,2096,CAJAMARCA,SIERRA NORTE OCCIDENTAL,100,200,15,30,3.3330078125,Consistente,79.3368,5.025,88152,681.3864,14.727,757096
qc00153103,TOCMOCHE,-6.40806,-79.35583,1435,CAJAMARCA,SIERRA NORTE OCCIDENTAL,100,200,15,30,14.742431640625,Consistente,61.4232,4.422,68248,290.7936,9.621,323104
qc00152129,SALLIQUE,-5.65028,-79.31694,1804,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,97.9210205078125,Discrepancia leve,44.5671,3.766,49519,359.3259,10.695,399251
qc00153107,HACIENDA PUCARA,-6.04167,-79.13389,1029,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,0.0234375,Consistente,54.7767,4.176,60863,208.3995,8.145,231555
qc00000839,LA PAMPILLA,-16.40506,-71.52334,2400,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,36.160888671875,Consistente,332.4276,10.287,369364,1296.0774,20.311,1440086
qc00000370,SAN MARCOS,-7.3225,-78.1725,2298,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,11.416015625,Consistente,51.2802,4.04,56978,274.2255,9.343,304695
qc00158209,LAS SALINAS,-16.31778,-71.14806,4316,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-0.3515625,Consistente,762.318,15.577,847020,3434.8509,33.066,3816501
qc00000849,EL FRAYLE,-16.15476,-71.1891,4119,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-4.07958984375,Consistente,659.3751,14.487,732639,2428.9335,27.806,2698815
qc00158208,PILLONES,-15.97861,-71.21333,4426,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,8.3984375,Consistente,989.235,17.745,1099150,5891.4801,43.305,6546089
qc00000765,IMATA,-15.83639,-71.0875,4475,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,34.501953125,Consistente,1391.8599,21.049,1546511,6425.6274,45.225,7139586
qc00157317,MADRIGAL,-15.60999,-71.80654,3273,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,1.879150390625,Consistente,63.0144,4.479,70016,783.3735,15.791,870415
qc00000677,CURAHUASI,-13.55222,-72.73472,2737,APURIMAC,SIERRA SUR ORIENTAL,100,200,20,40,5.7529296875,Consistente,82.3437,5.12,91493,576.6921,13.549,640769
qc00150902,MILPO,-9.88333,-77.23333,4411,ANCASH,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,0.421875,Consistente,72.0603,4.789,80067,830.9232,16.263,923248
qc00154107,CHACCHAN,-9.53547,-77.77558,2266,ANCASH,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,5.7548828125,Consistente,23.5953,2.741,26217,124.3386,6.291,138154
qc00000864,YANAQUIHUA,-15.78306,-72.88278,2996,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,158.585693359375,Discrepancia moderada,127.0962,6.361,141218,784.0593,15.798,871177
qc00154110,PIRA,-9.58528,-77.70719,3625,ANCASH,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,-84.031005859375,Discrepancia leve,30.1923,3.1,33547,297.9738,9.739,331082
qc00154111,SIHUAS,-8.56667,-77.65,2716,ANCASH,SIERRA CENTRAL ORIENTAL,100,200,10,20,-670.2021484375,Sospechosa,12.9402,2.03,14378,75.8754,4.914,84306
qc00150903,MAYORARCA,-10.15775,-77.43222,3335,ANCASH,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,684.644775390625,Sospechosa,35.811,3.376,39790,162.8982,7.201,180998
qc00000441,RECUAY,-9.72919,-77.45365,3431,ANCASH,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,18.56201171875,Consistente,35.5509,3.364,39501,209.6757,8.17,232973
qc00155105,OCROS,-10.4,-77.4,3249,ANCASH,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,107.548583984375,Discrepancia leve,38.7342,3.511,43038,169.5717,7.347,188413
qc00152210,MAGUNCHAL,-5.89106,-78.18886,632,AMAZONAS,SELVA NORTE ALTA,100,200,35,70,16.0413818359375,Consistente,164.6262,7.239,182918,1872.2763,24.412,2080307
qc00155200,PACCHO,-10.95,-76.93333,3250,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,169.20263671875,Discrepancia moderada,29.0457,3.041,32273,265.4379,9.192,294931
qc00000435,BUENA VISTA,-9.43375,-78.20821,216,ANCASH,COSTA CENTRO,80,150,60,100,13.913742065429688,Consistente,995.5296,17.801,1106144,2934.8469,30.565,3260941
qc00157309,PULLHUAY (AYAHUASI),-15.13583,-72.75278,3113,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-256.45458984375,Discrepancia moderada,49.8384,3.983,55376,347.6646,10.52,386294
qc00000749,COTAHUASI,-15.21134,-72.89331,2683,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-6.12451171875,Consistente,67.2912,4.628,74768,516.4704,12.822,573856
qc00000837,PAMPA BLANCA,-17.07147,-71.72454,100,AREQUIPA,COSTA SUR,80,150,70,120,0.065032958984375,Consistente,310.8924,9.948,345436,17900.4078,75.484,19889342
qc00157311,ORCOPAMPA,-15.26056,-72.33861,3804,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,2.678466796875,Consistente,182.349,7.619,202610,752.8437,15.48,836493
qc00000758,CHIVAY,-15.64164,-71.60173,3644,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,3.783935546875,Consistente,71.4834,4.77,79426,776.3166,15.72,862574
qc00000754,LA ANGOSTURA,-15.18255,-71.63457,4256,AREQUIPA,SIERRA SUR ORIENTAL,100,200,20,40,109.16259765625,Discrepancia leve,449.2863,11.959,499207,1688.8905,23.186,1876545
qc00157315,HUAMBO,-15.73203,-72.10689,3312,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-4.953125,Consistente,157.2489,7.075,174721,996.3666,17.809,1107074
qc00000805,PAMPA DE MAJES,-16.33565,-72.15266,1434,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-64.0281982421875,Discrepancia leve,575.1162,13.53,639018,2567.1213,28.586,2852357
qc00000804,LA JOYA,-16.58363,-71.92479,1292,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,18.496826171875,Consistente,834.8787,16.302,927643,3235.9761,32.094,3595529
qc00000746,CARAVELI,-15.77571,-73.36261,1755,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-2.3702392578125,Consistente,398.511,11.263,442790,2188.2231,26.392,2431359
qc00000830,PUNTA ATICO,-16.22833,-73.69417,20,AREQUIPA,COSTA SUR,80,150,70,120,-15.680992126464844,Consistente,8532.1359,52.114,9480151,20815.056,81.398,23127840
qc00000833,APLAO,-16.06917,-72.49028,618,AREQUIPA,COSTA SUR,80,150,70,120,-6.0850830078125,Consistente,295.7049,9.702,328561,985.5036,17.711,1095004
qc00157310,ANDAHUA,-15.49333,-72.34889,3562,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,26.146728515625,Consistente,111.8259,5.966,124251,854.7372,16.495,949708
qc00157313,AYO,-15.67917,-72.27028,1941,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-59.5985107421875,Discrepancia leve,84.6702,5.191,94078,526.8816,12.95,585424
qc00157312,CHACHAS,-15.49861,-72.26694,3071,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-73.062255859375,Discrepancia leve,97.6311,5.575,108479,559.4985,13.345,621665
qc00157314,CHOCO,-15.57497,-72.12932,2449,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-20.447998046875,Consistente,65.5749,4.569,72861,386.2737,11.088,429193
qc00007308,MACHAHUAY,-15.64528,-72.50222,3101,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,11.97314453125,Consistente,126.234,6.339,140260,820.3797,16.16,911533
qc00000801,SALAMANCA,-15.5,-72.83333,3203,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-161.925537109375,Discrepancia moderada,88.1793,5.298,97977,966.6576,17.541,1074064
qc00000847,CHIGUATA,-16.40645,-71.40939,2902,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,6.166259765625,Consistente,207.5121,8.127,230569,1029.3813,18.101,1143757
qc00153111,LIVES,-7.07944,-79.04056,1931,CAJAMARCA,SIERRA NORTE OCCIDENTAL,100,200,15,30,-6.630615234375,Consistente,32.1381,3.198,35709,240.8004,8.755,267556
qc00000755,SIBAYO,-15.49428,-71.46378,3809,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,9.0,Consistente,82.6668,5.13,91852,463.9383,12.152,515487
qc00000395,CHANCAY BA�OS,-6.575,-78.86722,1635,CAJAMARCA,SIERRA NORTE OCCIDENTAL,100,200,15,30,-0.177978515625,Consistente,60.0957,4.374,66773,275.7744,9.369,306416
qc00153327,HUANGACOCHA,-7.93722,-78.66833,3763,LA LIBERTAD,SIERRA NORTE OCCIDENTAL,100,200,15,30,1038.35205078125,Sospechosa,39.1167,3.529,43463,279.8901,9.439,310989
qc00154106,MOLLEPATA,-8.19167,-77.95417,2708,LA LIBERTAD,SIERRA NORTE OCCIDENTAL,100,200,15,30,19.639404296875,Consistente,51.8184,4.061,57576,253.2348,8.978,281372
qc00154102,QUIRUVILCA,-8.00417,-78.30778,4047,LA LIBERTAD,SIERRA NORTE OCCIDENTAL,100,200,15,30,2.885498046875,Consistente,213.4998,8.244,237222,607.608,13.907,675120
qc00154112,HUACAMARCANGA,-8.12139,-78.29306,3885,LA LIBERTAD,SIERRA NORTE OCCIDENTAL,100,200,15,30,-195.376220703125,Discrepancia moderada,153.3717,6.987,170413,867.2535,16.615,963615
qc00154103,CACHICADAN,-8.09167,-78.14944,2900,LA LIBERTAD,SIERRA NORTE OCCIDENTAL,100,200,15,30,19.9375,Consistente,66.5721,4.603,73969,280.1727,9.444,311303
qc00000374,HUAMACHUCO,-7.81917,-78.04,3186,LA LIBERTAD,SIERRA NORTE ORIENTAL,100,200,12,25,10.222900390625,Consistente,111.1167,5.947,123463,557.4078,13.32,619342
qc00000325,TALLA (GUADALUPE),-7.28005,-79.4191,105,LA LIBERTAD,COSTA NORTE,80,150,70,120,-12.97979736328125,Consistente,3315.7539,32.487,3684171,20016.7497,79.822,22240833
qc00153206,SINSICAP,-7.85083,-78.75583,2315,LA LIBERTAD,SIERRA NORTE OCCIDENTAL,100,200,15,30,22.265869140625,Consistente,36.5292,3.41,40588,220.0383,8.369,244487
qc00154101,JULCAN,-8.0425,-78.48583,3385,LA LIBERTAD,SIERRA NORTE OCCIDENTAL,100,200,15,30,-5.98974609375,Consistente,190.4481,7.786,211609,783.6903,15.794,870767
qc00000503,JAUJA,-11.78664,-75.48689,3363,JUNIN,SIERRA CENTRAL ORIENTAL,100,200,10,20,-2.1416015625,Consistente,109.656,5.908,121840,304.9272,9.852,338808
qc00155121,YANTAC,-11.33333,-76.4,4617,JUNIN,SIERRA CENTRAL ORIENTAL,100,200,10,20,-76.9638671875,Discrepancia leve,167.004,7.291,185560,845.2026,16.402,939114
qc00000635,HUAYAO,-12.03833,-75.33806,3316,JUNIN,SIERRA CENTRAL ORIENTAL,100,200,10,20,-43.553955078125,Consistente,140.1768,6.68,155752,522.0414,12.891,580046
qc00155115,CARHUACAYAN,-11.2,-76.28333,4127,JUNIN,SIERRA CENTRAL ORIENTAL,100,200,10,20,-14.79296875,Consistente,88.6878,5.313,98542,493.2423,12.53,548047
qc00155229,RICRAN,-11.53944,-75.52389,3667,JUNIN,SIERRA CENTRAL ORIENTAL,100,200,10,20,-134.16845703125,Discrepancia leve,28.0305,2.987,31145,297.2952,9.728,330328
qc00153101,CALLANCAS,-7.7675,-78.47722,1501,LA LIBERTAD,SIERRA NORTE OCCIDENTAL,100,200,15,30,9.7899169921875,Consistente,26.6724,2.914,29636,179.1729,7.552,199081
qc00000332,REQUE,-6.88617,-79.83544,13,LAMBAYEQUE,COSTA NORTE,80,150,70,120,-0.0396299362182617,Consistente,9259.4133,54.29,10288237,22974.3468,85.516,25527052
qc00000320,CAYALTI,-6.89825,-79.55936,102,LAMBAYEQUE,COSTA NORTE,80,150,70,120,31.336769104003903,Consistente,4156.2126,36.373,4618014,20898.27,81.561,23220300
qc00153102,CUEVA BLANCA,-6.1313,-79.4045,3298,LAMBAYEQUE,SIERRA NORTE ORIENTAL,100,200,12,25,0.0712890625,Consistente,61.9893,4.442,68877,242.5986,8.788,269554
qc00155212,PARQUIN,-10.96667,-76.71667,3571,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,-46.732177734375,Consistente,22.8906,2.699,25434,146.2815,6.824,162535
qc00153110,UDIMA,-6.81478,-79.09381,2466,CAJAMARCA,SIERRA NORTE OCCIDENTAL,100,200,15,30,2.104248046875,Consistente,80.0946,5.049,88994,309.4479,9.925,343831
qc00000536,SANTA ROSA,-11.21694,-77.38361,380,LIMA,COSTA CENTRO,80,150,60,100,-0.47613525390625,Consistente,723.0762,15.171,803418,2072.6424,25.685,2302936
qc00000541,OYON,-10.66769,-76.7687,3676,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,22.09716796875,Consistente,24.4296,2.789,27144,129.8799,6.43,144311
qc00155201,ANDAJES,-10.78333,-76.9,3950,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,1270.404052734375,Sospechosa,39.0195,3.524,43355,307.5723,9.895,341747
qc00000618,HUARANGAL,-11.78333,-77.1,271,LIMA,COSTA CENTRO,80,150,60,100,-0.3033447265625,Consistente,685.368,14.77,761520,2105.3196,25.887,2339244
qc00151209,CHOSICA,-11.92986,-76.68967,867,LIMA,COSTA CENTRO,80,150,60,100,-0.11468505859375,Consistente,388.0431,11.114,431159,1226.0754,19.755,1362306
qc00000543,�A�A,-11.98853,-76.83883,523,LIMA,COSTA CENTRO,80,150,60,100,-2.01904296875,Consistente,428.4864,11.679,476096,1386.3933,21.007,1540437
qc00000547,CANTA,-11.47122,-76.62569,2818,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,0.48193359375,Consistente,17.8182,2.382,19798,156.9267,7.068,174363
qc00151208,GORGOR,-10.62136,-77.04027,3025,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,-2.60595703125,Consistente,12.9537,2.031,14393,141.633,6.714,157370
qc00000340,EL ESPINAL,-6.81753,-79.20161,450,LAMBAYEQUE,COSTA NORTE,80,150,70,120,80.465087890625,Discrepancia leve,820.5543,16.161,911727,2585.8881,28.69,2873209
qc00153114,PUCHACA,-6.35028,-79.46694,336,LAMBAYEQUE,COSTA NORTE,80,150,70,120,-474.4560546875,Sospechosa,978.7761,17.651,1087529,3951.8874,35.467,4390986
qc00000301,LAMBAYEQUE,-6.73153,-79.90244,18,LAMBAYEQUE,COSTA NORTE,80,150,70,120,0.9102725982666016,Consistente,10106.2899,56.718,11229211,24571.026,88.438,27301140
qc00152107,VIRREY,-5.58083,-79.96989,206,LAMBAYEQUE,COSTA NORTE,80,150,70,120,-50.12725830078125,Discrepancia leve,4802.9733,39.1,5336637,14040.6687,66.853,15600743
qc00000333,JAYANCA (LA VI�A),-6.33278,-79.76833,65,LAMBAYEQUE,COSTA NORTE,80,150,70,120,-10.970329284667969,Consistente,8672.5584,52.541,9636176,23511.1536,86.509,26123504
qc00155231,INGENIO,-11.88083,-75.28778,3373,JUNIN,SIERRA CENTRAL ORIENTAL,100,200,10,20,-48.822021484375,Consistente,94.9698,5.498,105522,439.5555,11.829,488395
qc00000608,VIQUES,-12.16306,-75.23528,3185,JUNIN,SIERRA CENTRAL ORIENTAL,100,200,10,20,21.203369140625,Consistente,115.0443,6.051,127827,334.4571,10.318,371619
qc00151204,ARAHUAY,-11.61667,-76.7,2800,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,116.360107421875,Discrepancia leve,35.4753,3.36,39417,228.6711,8.532,254079
qc00000727,COPARA,-14.97498,-74.89081,587,ICA,COSTA SUR,80,150,70,120,1.73529052734375,Consistente,1514.5614,21.957,1682846,4576.8519,38.169,5085391
qc00157101,CORDOVA,-14.03361,-75.16694,3225,HUANCAVELICA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,39.914306640625,Consistente,75.1734,4.892,83526,327.3336,10.208,363704
qc00156130,CHOCLOCOCHA,-13.10028,-75.07369,4547,HUANCAVELICA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,-142.5,Discrepancia leve,122.9112,6.255,136568,1309.716,20.418,1455240
qc00156114,SAN JUAN DE CASTROVIRREYNA,-13.21197,-75.62758,2398,HUANCAVELICA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,545.453369140625,Sospechosa,32.1903,3.201,35767,148.7196,6.88,165244
qc00151503,HUACHOS,-13.22061,-75.53342,2744,HUANCAVELICA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,5.476806640625,Consistente,24.0228,2.765,26692,181.3167,7.597,201463
qc00000657,LIRCAY,-12.98194,-74.71808,3307,HUANCAVELICA,SIERRA CENTRAL ORIENTAL,100,200,10,20,-6.3134765625,Consistente,17.4861,2.359,19429,88.7778,5.316,98642
qc00000659,ACOBAMBA,-12.85306,-74.56028,3371,HUANCAVELICA,SIERRA CENTRAL ORIENTAL,100,200,10,20,152.830078125,Discrepancia moderada,70.5474,4.739,78386,319.1544,10.079,354616
qc00156126,HUANCALPI,-12.53944,-75.23667,3855,HUANCAVELICA,SIERRA CENTRAL ORIENTAL,100,200,10,20,-530.7802734375,Sospechosa,44.6679,3.771,49631,285.7203,9.537,317467
qc00000690,CCATCCA,-13.61,-71.56028,3681,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,-8.3876953125,Consistente,258.102,9.064,286780,1341.6561,20.665,1490729
qc00156306,COLQUEPATA,-13.36306,-71.67306,3696,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,1.7421875,Consistente,260.8767,9.113,289863,1417.1139,21.239,1574571
qc00000686,PARURO,-13.7675,-71.84472,3050,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,-0.355712890625,Consistente,86.6601,5.252,96289,559.7352,13.348,621928
qc00000844,PISAC,-13.41611,-71.84972,3002,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,-190.859130859375,Discrepancia moderada,54.3969,4.161,60441,387.5724,11.107,430636
qc00000812,POMACANCHI,-14.02806,-71.57278,3681,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,-2.650390625,Consistente,234.18,8.634,260200,1201.9635,19.56,1335515
qc00000607,GRANJA KCAYRA,-13.55694,-71.87528,3219,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,10.538818359375,Consistente,118.6362,6.145,131818,799.6518,15.954,888502
qc00000477,SANTA ANA,-12.00417,-75.22083,3302,JUNIN,SIERRA CENTRAL ORIENTAL,100,200,10,20,-0.1376953125,Consistente,156.7449,7.064,174161,516.1284,12.818,573476
qc00000687,ACOMAYO,-13.91694,-71.68361,3212,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,-10.2314453125,Consistente,81.2214,5.085,90246,533.241,13.028,592490
qc00000647,TUNEL CERO,-13.25931,-75.08603,4475,HUANCAVELICA,SIERRA CENTRAL ORIENTAL,100,200,10,20,-37.97314453125,Consistente,106.083,5.811,117870,788.2083,15.84,875787
qc00156123,SANTIAGO DE CHOCORVOS,-13.83308,-75.25083,2794,HUANCAVELICA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,-152.532958984375,Discrepancia moderada,34.8903,3.333,38767,291.9672,9.64,324408
qc00000809,CAY CAY,-13.60028,-71.70028,3150,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,89.0,Discrepancia leve,111.9231,5.969,124359,572.0886,13.494,635654
qc00000625,ACOSTAMBO,-12.36611,-75.05639,3603,HUANCAVELICA,SIERRA CENTRAL ORIENTAL,100,200,10,20,-7.17138671875,Consistente,40.6359,3.596,45151,324.9531,10.17,361059
