cod_qc,nombre,lat,lon,altitud_oficial,altitud_dem,delta_z,clase_diagnostico,dept,fuente,sector,cod_sector,umbral_pp,umbral_t,radio_pp,radio_t
qc00105136,SAUZAL,-5.77168,-79.39769,1268,1268.1220703125,-0.1220703125,Consistente,,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc472A571A,HUALLAPE,-5.45077,-78.69579,409,390.0,19.0,Consistente,CAJAMARCA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc4725E206,SAN MARCOS,-7.32249,-78.17269,2293,2286.95751953125,6.04248046875,Consistente,CAJAMARCA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00106046,REQUE,-6.88613,-79.8355,13,13.244388580322266,-0.24438858032226562,Consistente,LAMBAYEQUE,maestra,COSTA NORTE,CO_1,80,150,70,120
qc4726E508,YONAN GORE,-7.25592,-79.09909,457,439.6613464355469,17.338653564453125,Consistente,CAJAMARCA,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00108045,CACHICADAN,-8.09184,-78.14938,2900,2880.0625,19.9375,Consistente,LA LIBERTAD,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00111095,RICRAN,-11.54,-75.5273,3667,3657.4599609375,9.5400390625,Consistente,JUNIN,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00108001,SALPO,-8.00535,-78.6071,3418,3420.973876953125,-2.973876953125,Consistente,LA LIBERTAD,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00250103,SAN ALEJANDRO,-8.83091,-75.21281,203,196.0,7.0,Consistente,UCAYALI,maestra,SELVA CENTRAL BAJA,SE_2B,100,200,40,80
qc00114006,RIO GRANDE,-14.52648,-75.21306,325,322.46270751953125,2.53729248046875,Consistente,ICA,maestra,COSTA SUR,CO_3,80,150,70,120
qc47E3055E,CHANCAY BAÑOS,-6.57489,-78.86721,1639,1635.177978515625,3.822021484375,Consistente,CAJAMARCA,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00114066,PAMPA BLANCA,-14.23731,-75.10407,1020,1024.2607421875,-4.2607421875,Consistente,ICA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00203601,LETRAYOC,-13.65773,-75.74496,756,673.2691650390625,82.7308349609375,Discrepancia leve,ICA,maestra,COSTA SUR,CO_3,80,150,70,120
qc00100046,HACIENDA BERNALES,-13.74114,-75.96641,293,290.9484558105469,2.051544189453125,Consistente,ICA,maestra,COSTA SUR,CO_3,80,150,70,120
qc00112083,SANTA ANA,-12.00955,-75.22158,3289,3290.361572265625,-1.361572265625,Consistente,JUNIN,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00230931,PUENTE BREÑA,-12.05216,-75.24051,3202,3196.771728515625,5.228271484375,Consistente,JUNIN,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00112037,VIQUES,-12.15603,-75.2283,3185,3184.006591796875,0.993408203125,Consistente,JUNIN,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00100119,RUNATULLO,-11.61812,-75.01224,3473,3474.5576171875,-1.5576171875,Consistente,JUNIN,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00111031,COMAS,-11.74794,-75.13012,3650,3594.79345703125,55.20654296875,Discrepancia leve,JUNIN,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00111097,INGENIO,-11.87521,-75.29665,3373,3372.247314453125,0.752685546875,Consistente,JUNIN,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00110008,PICHANAKI,-10.93352,-74.86681,492,505.1202087402344,-13.120208740234375,Consistente,JUNIN,maestra,SELVA CENTRAL BAJA,SE_2B,100,200,40,80
qc00250501,RIO TULUMAYO,-11.2091,-75.3348,956,943.433349609375,12.566650390625,Consistente,JUNIN,maestra,SELVA CENTRAL ALTA,SE_2A,100,200,30,60
qc00111005,JAUJA,-11.78663,-75.48687,3363,3365.1416015625,-2.1416015625,Consistente,JUNIN,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00111583,JUNIN,-11.14328,-75.98878,4101,4104.3759765625,-3.3759765625,Consistente,JUNIN,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00111038,SATIPO,-11.2247,-74.6087,690,580.7705688476562,109.22943115234375,Discrepancia leve,JUNIN,maestra,SELVA CENTRAL BAJA,SE_2B,100,200,40,80
qc00111029,TARMA,-11.3967,-75.6899,3017,3017.0810546875,-0.0810546875,Consistente,JUNIN,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00111030,HUASAHUASI,-11.2677,-75.6391,2731,2747.598876953125,-16.598876953125,Consistente,JUNIN,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00111076,YANTAC,-11.34583,-76.40453,4617,4619.6982421875,-2.6982421875,Consistente,JUNIN,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00111046,LA OROYA,-11.57177,-75.95762,3861,3836.452880859375,24.547119140625,Consistente,JUNIN,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00112056,HUAYAO,-12.0402,-75.32049,3316,3317.336181640625,-1.336181640625,Consistente,JUNIN,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00112028,SAN JUAN DE JARPA,-12.12454,-75.43178,3670,3651.875244140625,18.124755859375,Consistente,JUNIN,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00112059,LAIVE,-12.25229,-75.36053,3829,3831.988037109375,-2.988037109375,Consistente,JUNIN,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00108068,TRUJILLO,-8.11203,-78.9851,44,40.31385803222656,3.6861419677734375,Consistente,LA LIBERTAD,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00100028,CHERREPE,-7.11887,-79.56118,51,49.36098861694336,1.6390113830566406,Consistente,LA LIBERTAD,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00107054,CALLANCAS,-7.76747,-78.47727,1501,1491.2100830078125,9.7899169921875,Consistente,LA LIBERTAD,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00107009,HUAMACHUCO,-7.81916,-78.04013,3186,3175.777099609375,10.222900390625,Consistente,LA LIBERTAD,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00114132,POMACANCHI,-14.0278,-71.5726,3681,3684.06689453125,-3.06689453125,Consistente,CUSCO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00112269,COCHABAMBA GRANDE,-12.19238,-74.51493,3008,2665.2158203125,342.7841796875,Sospechosa,HUANCAVELICA,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00113252,ANCACHURO,-13.4724,-72.2188,3320,3319.5166015625,0.4833984375,Consistente,,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc4729131E,SANTIAGO DE CHOCORVOS,-13.83333,-75.25,2590,2967.4775390625,-377.4775390625,Sospechosa,HUANCAVELICA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00109082,HUANUCO,-9.9378,-76.24793,1947,1902.6083984375,44.3916015625,Consistente,HUANUCO,maestra,SELVA CENTRAL ALTA,SE_2A,100,200,30,60
qc472D0552,CHINCHAVITO,-9.515,-75.9425,744,789.3712768554688,-45.37127685546875,Consistente,HUANUCO,maestra,SELVA NORTE ALTA,SE_1A,100,200,35,70
qc472B730C,PUENTE TARUCA,-9.85056,-76.1519,408,1820.0133056640625,-1412.0133056640625,Sospechosa,HUANUCO,maestra,SELVA CENTRAL ALTA,SE_2A,100,200,30,60
qc00110148,CUSHI,-10.33924,-76.07321,3947,3947.404541015625,-0.404541015625,Consistente,,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00110147,SAN PEDRO DE MATIHUACA,-10.33777,-76.16533,3318,3318.346435546875,-0.346435546875,Consistente,,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00110146,QUISCA,-10.08922,-76.21556,2034,2034.2999267578125,-0.2999267578125,Consistente,,maestra,SELVA CENTRAL ALTA,SE_2A,100,200,30,60
qc47E845FC,CACHICOTO,-9.21931,-76.21294,769,770.8301391601562,-1.83013916015625,Consistente,HUANUCO,maestra,SELVA NORTE ALTA,SE_1A,100,200,35,70
qc472DA5AA,PUENTE BELLA,-9.32411,-76.02935,693,681.7993774414062,11.20062255859375,Consistente,HUANUCO,maestra,SELVA NORTE ALTA,SE_1A,100,200,35,70
qc47270400,TINGO MARIA,-9.29601,-76.00207,646,653.6127319335938,-7.61273193359375,Consistente,HUANUCO,maestra,SELVA NORTE ALTA,SE_1A,100,200,35,70
qc472D1624,PUENTE PEREZ,-9.34694,-75.9825,644,673.0145263671875,-29.0145263671875,Consistente,HUANUCO,maestra,SELVA NORTE ALTA,SE_1A,100,200,35,70
qc4727A4F8,PUERTO INCA,-9.3851,-74.96376,212,217.84597778320312,-5.845977783203125,Consistente,HUANUCO,maestra,SELVA CENTRAL BAJA,SE_2B,100,200,40,80
qc472811E4,CHALLACA M,-13.7905,-75.3821,1796,1796.1395263671875,-0.1395263671875,Consistente,,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00110140,JESUS DE LAURICOCHA,-10.07819,-76.63119,3486,3485.430908203125,0.569091796875,Consistente,HUANUCO,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00213507,RAMADILLAS,-13.80857,-75.50129,1351,1351.1298828125,-0.1298828125,Consistente,,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00213506,LOS MOLINOS,-13.9102,-75.66696,524,524.0185546875,-0.0185546875,Consistente,,maestra,COSTA SUR,CO_3,80,150,70,120
qc00213503,HUAMANI EL TAMBO,-13.84386,-75.58944,883,851.7271728515625,31.2728271484375,Consistente,ICA,maestra,COSTA SUR,CO_3,80,150,70,120
qc472A446C,BETA SANTIAGO,-14.23739,-75.67022,386,376.47027587890625,9.52972412109375,Consistente,ICA,maestra,COSTA SUR,CO_3,80,150,70,120
qc4728A26A,CONTA M,-13.43936,-75.97517,314,309.2015686035156,4.798431396484375,Consistente,ICA,maestra,COSTA SUR,CO_3,80,150,70,120
qc4728B11C,FONAGRO,-13.45944,-76.15167,64,43.11664962768555,20.883350372314453,Consistente,ICA,maestra,COSTA SUR,CO_3,80,150,70,120
qc4728E160,SAN PEDRO DE HUACARPANA,-13.04889,-75.64806,3772,3784.62646484375,-12.62646484375,Consistente,ICA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc47283708,HUALLPOCA,-14.63201,-74.95588,683,680.2883911132812,2.71160888671875,Consistente,ICA,maestra,COSTA SUR,CO_3,80,150,70,120
qc00114139,COPARA,-14.975,-74.89056,587,585.2647094726562,1.73529052734375,Consistente,ICA,maestra,COSTA SUR,CO_3,80,150,70,120
qc00114136,PALPA,-14.54935,-75.18921,340,334.2311706542969,5.768829345703125,Consistente,ICA,maestra,COSTA SUR,CO_3,80,150,70,120
qc00100121,SAN ALEJANDRO,-8.83444,-75.21639,214,224.01693725585938,-10.016937255859375,Consistente,UCAYALI,maestra,SELVA CENTRAL BAJA,SE_2B,100,200,40,80
qc47E3834A,IMATA,-15.84266,-71.09062,4475,4471.5146484375,3.4853515625,Consistente,AREQUIPA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00109094,PUCA PUCA,-9.87895,-76.5909,3552,3573.661376953125,-21.661376953125,Consistente,HUANUCO,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc4728C78C,CUSICANCHA,-13.48333,-75.3,3253,3838.703857421875,-585.703857421875,Sospechosa,HUANCAVELICA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc4728F216,CORDOVA,-14.03333,-75.16667,3225,3197.44287109375,27.55712890625,Consistente,HUANCAVELICA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc47284198,CHALLACA,-13.7898,-75.417,1712,1643.8729248046875,68.1270751953125,Discrepancia leve,HUANCAVELICA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc472976F8,CALCA,-13.33333,-71.95524,2921,2919.75341796875,1.24658203125,Consistente,CUSCO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc472A6280,NUEVO PISAC,-13.42264,-71.85388,2966,2964.011474609375,1.988525390625,Consistente,CUSCO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00114125,SAUSAYA,-14.52931,-71.35831,3885,3885.497314453125,-0.497314453125,Consistente,CUSCO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00114126,PAYAPUNKU,-14.4261,-71.28145,3982,3979.81005859375,2.18994140625,Consistente,CUSCO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc4726158C,SICUANI,-14.23736,-71.23669,3534,3533.56787109375,0.43212890625,Consistente,CUSCO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc47E8B578,SIBINACOCHA,-13.92214,-71.01823,4871,4875.2451171875,-4.2451171875,Consistente,CUSCO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc472E025C,QUISOQUEPINA,-13.79505,-70.88622,5209,5144.2685546875,64.7314453125,Discrepancia leve,CUSCO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00114118,SALCCA,-14.16991,-71.23186,3920,3897.5,22.5,Consistente,CUSCO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00114123,MARCA CUNKA,-14.49847,-72.08952,3796,3798.84228515625,-2.84228515625,Consistente,CUSCO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc4729A090,SANTO TOMAS,-14.44896,-72.09645,3665,3672.128173828125,-7.128173828125,Consistente,CUSCO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00114124,HUAYHUAHUASI,-14.67242,-71.51991,3939,3941.066650390625,-2.066650390625,Consistente,CUSCO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00112264,PONGO DE MAINIQUE,-12.24986,-72.82447,479,471.49285888671875,7.50714111328125,Consistente,CUSCO,maestra,SELVA SUR BAJA,SE_3B,80,150,60,100
qc4729658E,SAN PABLO,-13.02506,-72.61988,1228,1217.4466552734375,10.5533447265625,Consistente,CUSCO,maestra,SELVA SUR ALTA,SE_3A,100,200,35,70
qc47E880E2,PICHARI,-12.52296,-73.83956,570,570.2979736328125,-0.2979736328125,Consistente,CUSCO,maestra,SELVA CENTRAL BAJA,SE_2B,100,200,40,80
qc00210007,PAUCARTAMBO,-13.3177,-71.59741,2905,2894.5,10.5,Consistente,CUSCO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc4722A338,ACJANACO ,-13.19672,-71.61941,3466,3473.304931640625,-7.304931640625,Consistente,CUSCO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00113254,QUINCEMIL,-13.2289,-70.7544,643,655.6278686523438,-12.62786865234375,Consistente,CUSCO,maestra,SELVA SUR ALTA,SE_3A,100,200,35,70
qc00113247,ASHANAKU,-13.58048,-71.58878,3944,3950.78125,-6.78125,Consistente,CUSCO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc4729867C,QORIHUAYRACHINA,-13.22419,-72.43383,2517,2505.818359375,11.181640625,Consistente,CUSCO,maestra,SELVA SUR ALTA,SE_3A,100,200,35,70
qc472935F2,INTIHUATANA H,-13.18517,-72.52319,1787,2155.115966796875,-368.115966796875,Sospechosa,CUSCO,maestra,SELVA SUR ALTA,SE_3A,100,200,35,70
qc472897F0,MACHUPICCHU,-13.16655,-72.54585,2399,2530.009765625,-131.009765625,Discrepancia leve,CUSCO,maestra,SELVA SUR ALTA,SE_3A,100,200,35,70
qc472852EE,INTIHUATANA M,-13.17418,-72.56036,1778,1782.122802734375,-4.122802734375,Consistente,CUSCO,maestra,SELVA SUR ALTA,SE_3A,100,200,35,70
qc4727C11E,HUAYLLABAMBA,-13.26581,-72.44881,2970,2990.004150390625,-20.004150390625,Consistente,CUSCO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc4729950A,PACAYMAYO,-13.23419,-72.49841,3615,3599.155517578125,15.844482421875,Consistente,CUSCO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc472A9204,CHILCA,-13.2235,-72.34056,2769,2762.5,6.5,Consistente,CUSCO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc4720CDF8,COCHAMARCA,-12.99,-75.51019,3886,3950.859619140625,-64.859619140625,Discrepancia leve,HUANCAVELICA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc47292684,HUACHOS,-13.21667,-75.53333,2736,2833.546142578125,-97.546142578125,Discrepancia leve,HUANCAVELICA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc47294362,SORAYPAMPA,-13.3955,-72.5736,3842,3853.41162109375,-11.41162109375,Consistente,CUSCO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00231201,PUENTE AGUAYTIA,-9.03738,-75.50449,280,277.5,2.5,Consistente,UCAYALI,maestra,SELVA CENTRAL BAJA,SE_2B,100,200,40,80
qc00114041,AZANGARO,-14.9172,-70.19046,3851,3844.093994140625,6.906005859375,Consistente,PUNO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00103040,PAPAYAL,-3.56732,-80.23324,51,50.54361343383789,0.4563865661621094,Consistente,TUMBES,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00100126,SAN PEDRO,-5.07954,-80.01621,240,238.47706604003906,1.5229339599609375,Consistente,PIURA,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00200415,SAN PEDRO,-5.0796,-80.01624,241,238.47706604003906,2.5229339599609375,Consistente,PIURA,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00105106,MORROPON,-5.19465,-79.97107,140,129.0567626953125,10.9432373046875,Consistente,PIURA,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00108007,MALACASI,-5.33977,-79.85794,157,152.7994384765625,4.2005615234375,Consistente,PIURA,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00100131,SANTO DOMINGO,-5.03825,-79.87049,1490,1505.4036865234375,-15.4036865234375,Consistente,PIURA,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00104090,LA ESPERANZA,-4.92114,-81.05969,7,5.929087162017822,1.0709128379821777,Consistente,PIURA,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00104016,LANCONES,-4.64288,-80.54717,150,139.87229919433594,10.127700805664062,Consistente,PIURA,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00104079,MALLARES,-4.85574,-80.73556,46,44.13680648803711,1.8631935119628906,Consistente,PIURA,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00104080,EL ALTO,-4.26198,-81.21815,291,300.8839416503906,-9.883941650390625,Consistente,PIURA,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00105105,CHUSIS,-5.52756,-80.81275,6,5.810093402862549,0.18990659713745117,Consistente,PIURA,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00105012,BERNAL,-5.4545,-80.74262,11,8.934150695800781,2.0658493041992188,Consistente,PIURA,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00100110,PUNO,-15.82625,-70.01208,3819,3815.559814453125,3.440185546875,Consistente,PUNO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00105016,CHALACO,-5.03865,-79.79168,2283,2286.819091796875,-3.819091796875,Consistente,PIURA,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00100088,LOS UROS,-15.82039,-69.97413,3819,3810.080810546875,8.919189453125,Consistente,,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00115049,ISLA TAQUILE,-15.77019,-69.69107,3863,3826.26708984375,36.73291015625,Consistente,PUNO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00100021,CAPACHICA,-15.61344,-69.84222,3822,3814.037109375,7.962890625,Consistente,PUNO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00115051,MAÑAZO,-15.79944,-70.33949,3924,3919.06298828125,4.93701171875,Consistente,PUNO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00116033,LARAQUERI,-16.13599,-70.04587,3933,3927.004150390625,5.995849609375,Consistente,PUNO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00210102,PUENTE  AZANGARO,-14.91975,-70.18936,3853,3842.817626953125,10.182373046875,Consistente,PUNO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00115035,ARAPA,-15.1786,-70.109,3829,3823.2861328125,5.7138671875,Consistente,PUNO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00114042,MUÑANI,-14.76694,-69.95181,3927,3918.044189453125,8.955810546875,Consistente,PUNO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00114039,MACUSANI,-14.06674,-70.42205,4358,4354.48291015625,3.51708984375,Consistente,PUNO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00114058,CRUCERO,-14.36419,-70.02592,4128,4122.609375,5.390625,Consistente,PUNO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00113119,SAN GABAN,-13.4609,-70.41,668,667.876220703125,0.123779296875,Consistente,,maestra,SELVA SUR ALTA,SE_3A,100,200,35,70
qc00116061,JULI,-16.20378,-69.45992,3830,3815.19384765625,14.80615234375,Consistente,PUNO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00270700,PUENTE INTERNACIONAL DESAGUADERO,-16.5638,-69.0363,3824,3817.033447265625,6.966552734375,Consistente,PUNO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00115052,RINCON DE LA CRUZ,-15.99017,-69.80961,3880,3872.75390625,7.24609375,Consistente,PUNO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00105070,CHULUCANAS,-5.10843,-80.16956,2283,85.90834045410156,2197.0916595458984,Sospechosa,PIURA,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00105022,SONDORILLO,-5.3398,-79.43137,1929,1929.7879638671875,-0.7879638671875,Consistente,PIURA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00105064,HUARMACA,-5.56479,-79.51975,2180,2234.978759765625,-54.978759765625,Discrepancia leve,PIURA,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc47E373CE,PILLONES,-15.97861,-71.21333,4426,4417.6015625,8.3984375,Consistente,AREQUIPA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00103031,CABALLOCOCHA,-3.9112,-70.5119,75,76.0027847290039,-1.0027847290039062,Consistente,LORETO,maestra,SELVA NORTE BAJA,SE_1B,80,150,60,100
qc00103054,PEBAS,-3.3188,-71.8588,100,103.94538879394531,-3.9453887939453125,Consistente,LORETO,maestra,SELVA NORTE BAJA,SE_1B,80,150,60,100
qc00104071,GENARO HERRERA,-4.91003,-73.66944,103,101.85152435302734,1.1484756469726562,Consistente,LORETO,maestra,SELVA NORTE BAJA,SE_1B,80,150,60,100
qc00100109,PUERTO MALDONADO,-12.5873,-69.2088,200,204.1356964111328,-4.1356964111328125,Consistente,MADRE DE DIOS,maestra,SELVA SUR BAJA,SE_3B,80,150,60,100
qc00110129,IÑAPARI,-10.95589,-69.578,244,245.66952514648438,-1.669525146484375,Consistente,MADRE DE DIOS,maestra,SELVA SUR BAJA,SE_3B,80,150,60,100
qc00117002,MOQUEGUA,-17.17875,-70.93269,1446,1437.330322265625,8.669677734375,Consistente,MOQUEGUA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00116025,CARUMAS,-16.8115,-70.6954,3054,3048.58251953125,5.41748046875,Consistente,MOQUEGUA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00116051,CALACOA,-16.73988,-70.68765,3446,3416.087646484375,29.912353515625,Consistente,MOQUEGUA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00100150,YACANGO,-17.09078,-70.86699,2053,2037.578857421875,15.421142578125,Consistente,MOQUEGUA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00204804,TUMILACA,-17.12838,-70.83689,1929,1911.996826171875,17.003173828125,Consistente,MOQUEGUA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00116023,OMATE,-16.67531,-70.97925,2104,2091.03125,12.96875,Consistente,MOQUEGUA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00116021,PUQUINA,-16.62978,-71.18476,3085,3108.61181640625,-23.61181640625,Consistente,MOQUEGUA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00116049,QUINISTAQUILLAS,-16.74971,-70.87858,1787,1782.786376953125,4.213623046875,Consistente,MOQUEGUA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00100142,UBINAS,-16.3888,-70.8541,3384,3367.321044921875,16.678955078125,Consistente,MOQUEGUA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00117008,PUNTA COLES,-17.69862,-71.37331,27,19.036949157714844,7.963050842285156,Consistente,MOQUEGUA,maestra,COSTA SUR,CO_3,80,150,70,120
qc00117007,ILO,-17.62381,-71.27188,108,87.61922454833984,20.380775451660156,Consistente,MOQUEGUA,maestra,COSTA SUR,CO_3,80,150,70,120
qc00110037,CERRO DE PASCO,-10.69341,-76.26421,4359,4355.0048828125,3.9951171875,Consistente,PASCO,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00110007,YANAHUANCA,-10.4896,-76.5129,3129,3127.715576171875,1.284423828125,Consistente,PASCO,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00110028,OXAPAMPA,-10.5642,-75.4184,1817,1801.5537109375,15.4462890625,Consistente,PASCO,maestra,SELVA CENTRAL ALTA,SE_2A,100,200,30,60
qc00105063,SAN MIGUEL,-5.2462,-80.68436,25,25.402355194091797,-0.4023551940917969,Consistente,PIURA,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00104084,PARTIDOR,-4.73197,-80.27982,218,218.396484375,-0.396484375,Consistente,PIURA,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00104058,AYABACA,-4.63776,-79.71077,2655,2648.099609375,6.900390625,Consistente,PIURA,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00104097,ALTO DE POCLUS,-4.9169,-79.89047,3077,3073.16552734375,3.83447265625,Consistente,PIURA,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
