cod_qc_obj,nombre_obj,dept_obj,sector_obj,cod_qc_vecina,nombre_vecina,dept_vecina,sector_vecina,dist_km,dz_par,mismo_sector,misma_region,r_pp,p_pp,r_temp,altitud_vec,inhomogeneidad_obj
qc00202930,SANTA EULALIA,LIMA,COSTA CENTRO,qc47278214,CHOSICA,LIMA,COSTA CENTRO,2.748,103.0,True,True,,,,867.0,False
qc00202930,SANTA EULALIA,LIMA,COSTA CENTRO,qc00151209,CHOSICA,LIMA,COSTA CENTRO,2.751,103.0,True,True,,,,867.0,False
qc00202930,SANTA EULALIA,LIMA,COSTA CENTRO,qc00202906,CHOSICA,LIMA,COSTA CENTRO,2.756,103.0,True,True,,,,867.0,False
qc00202930,SANTA EULALIA,LIMA,COSTA CENTRO,qc00111060,CHOSICA,LIMA,COSTA CENTRO,2.759,103.0,True,True,,,,867.0,False
qc00202930,SANTA EULALIA,LIMA,COSTA CENTRO,qc00203003,ANTAPUCRO,LIMA,SIERRA CENTRAL OCCIDENTAL,13.286,56.0,False,False,,,,1026.0,False
qc00111163,UNJF SANCHEZ CARRION - HUACHO,LIMA,COSTA CENTRO,qc00000501,ALCANTARILLA,LIMA,COSTA CENTRO,9.381,83.0,True,True,,,,120.0,False
qc00111163,UNJF SANCHEZ CARRION - HUACHO,LIMA,COSTA CENTRO,qc00111004,ALCANTARILLA,LIMA,COSTA CENTRO,9.381,83.0,True,True,,,,120.0,False
qc00111163,UNJF SANCHEZ CARRION - HUACHO,LIMA,COSTA CENTRO,qc00111300,ALCANTARILLA,LIMA,COSTA CENTRO,9.39,83.0,True,True,,,,120.0,False
qc00111163,UNJF SANCHEZ CARRION - HUACHO,LIMA,COSTA CENTRO,qc00110017,CAMAY,LIMA,COSTA CENTRO,24.051,22.0,True,True,,,,59.0,False
qc00111163,UNJF SANCHEZ CARRION - HUACHO,LIMA,COSTA CENTRO,qc00000546,DONOSO,LIMA,COSTA CENTRO,60.309,90.0,True,True,,,,127.0,False
qc00111018,LOMAS DE LACHAY,LIMA,COSTA CENTRO,qc00000536,SANTA ROSA,LIMA,COSTA CENTRO,16.087,4.0,True,True,,,,380.0,False
qc00111018,LOMAS DE LACHAY,LIMA,COSTA CENTRO,qc00000546,DONOSO,LIMA,COSTA CENTRO,23.168,257.0,True,True,,,,127.0,False
qc00111018,LOMAS DE LACHAY,LIMA,COSTA CENTRO,qc00000539,HUAYAN,LIMA,COSTA CENTRO,29.056,38.0,True,True,,,,346.0,False
qc00111018,LOMAS DE LACHAY,LIMA,COSTA CENTRO,qc00111022,HUAYAN,LIMA,COSTA CENTRO,29.056,38.0,True,True,,,,346.0,False
qc00111018,LOMAS DE LACHAY,LIMA,COSTA CENTRO,qc4724966C,SAYAN,LIMA,COSTA CENTRO,31.395,266.0,True,True,,,,650.0,False
qc00111018,LOMAS DE LACHAY,LIMA,COSTA CENTRO,qc47E214D2,SANTO DOMINGO,LIMA,COSTA CENTRO,37.49,236.0,True,True,,,,620.0,False
qc00111004,ALCANTARILLA,LIMA,COSTA CENTRO,qc00111163,UNJF SANCHEZ CARRION - HUACHO,LIMA,COSTA CENTRO,9.381,83.0,True,True,,,,37.0,False
qc00111004,ALCANTARILLA,LIMA,COSTA CENTRO,qc00110017,CAMAY,LIMA,COSTA CENTRO,19.795,61.0,True,True,,,,59.0,False
qc00111004,ALCANTARILLA,LIMA,COSTA CENTRO,qc00000536,SANTA ROSA,LIMA,COSTA CENTRO,25.349,260.0,True,True,,,,380.0,False
qc00111004,ALCANTARILLA,LIMA,COSTA CENTRO,qc00000534,LOMAS DE LACHAY,LIMA,COSTA CENTRO,39.007,294.0,True,True,,,,414.0,False
qc00111004,ALCANTARILLA,LIMA,COSTA CENTRO,qc00111018,LOMAS DE LACHAY,LIMA,COSTA CENTRO,39.011,264.0,True,True,,,,384.0,False
qc00111004,ALCANTARILLA,LIMA,COSTA CENTRO,qc00000546,DONOSO,LIMA,COSTA CENTRO,62.029,7.0,True,True,,,,127.0,False
qc00110021,PICOY,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00000542,PICOY,LIMA,SIERRA CENTRAL OCCIDENTAL,0.685,0.0,True,True,,,,3075.0,False
qc00110021,PICOY,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00155207,PACHAMACHAY,LIMA,SIERRA CENTRAL OCCIDENTAL,17.829,100.0,True,True,,,,3175.0,False
qc00110021,PICOY,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00155200,PACCHO,LIMA,SIERRA CENTRAL OCCIDENTAL,21.878,175.0,True,True,,,,3250.0,False
qc00110021,PICOY,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00110056,PACCHO,LIMA,SIERRA CENTRAL OCCIDENTAL,22.137,175.0,True,True,,,,3250.0,False
qc00202607,PICOY,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00000542,PICOY,LIMA,SIERRA CENTRAL OCCIDENTAL,0.667,172.0,True,True,,,,3075.0,False
qc00202607,PICOY,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00155207,PACHAMACHAY,LIMA,SIERRA CENTRAL OCCIDENTAL,17.848,272.0,True,True,,,,3175.0,False
qc00202607,PICOY,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00155200,PACCHO,LIMA,SIERRA CENTRAL OCCIDENTAL,21.911,347.0,True,True,,,,3250.0,False
qc00202607,PICOY,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00110056,PACCHO,LIMA,SIERRA CENTRAL OCCIDENTAL,22.17,347.0,True,True,,,,3250.0,False
qc00212301,SAYAN,LIMA,COSTA CENTRO,qc47E214D2,SANTO DOMINGO,LIMA,COSTA CENTRO,32.263,170.0,True,True,,,,620.0,False
qc00212301,SAYAN,LIMA,COSTA CENTRO,qc00202701,SANTO DOMINGO,LIMA,COSTA CENTRO,32.278,170.0,True,True,,,,620.0,False
qc00110017,CAMAY,LIMA,COSTA CENTRO,qc00111300,ALCANTARILLA,LIMA,COSTA CENTRO,19.791,61.0,True,True,,,,120.0,False
qc00110017,CAMAY,LIMA,COSTA CENTRO,qc00000501,ALCANTARILLA,LIMA,COSTA CENTRO,19.795,61.0,True,True,,,,120.0,False
qc00110017,CAMAY,LIMA,COSTA CENTRO,qc00111004,ALCANTARILLA,LIMA,COSTA CENTRO,19.795,61.0,True,True,,,,120.0,False
qc00110017,CAMAY,LIMA,COSTA CENTRO,qc00111163,UNJF SANCHEZ CARRION - HUACHO,LIMA,COSTA CENTRO,24.051,22.0,True,True,,,,37.0,False
qc00103049,TAMSHIYACU,LORETO,SELVA NORTE BAJA,qc00103023,MORALILLO,LORETO,SELVA NORTE BAJA,22.842,8.0,True,True,,,,106.0,False
qc00103049,TAMSHIYACU,LORETO,SELVA NORTE BAJA,qc00240503,AMAZONAS,LORETO,SELVA NORTE BAJA,28.18,24.0,True,True,,,,122.0,False
qc00103049,TAMSHIYACU,LORETO,SELVA NORTE BAJA,qc00103052,SAN ROQUE,LORETO,SELVA NORTE BAJA,28.187,8.0,True,True,,,,106.0,False
qc00103049,TAMSHIYACU,LORETO,SELVA NORTE BAJA,qc00103065,AMAZONAS,LORETO,SELVA NORTE BAJA,28.534,24.0,True,True,,,,122.0,False
qc00103049,TAMSHIYACU,LORETO,SELVA NORTE BAJA,qc00103057,AMAZONAS,LORETO,SELVA NORTE BAJA,28.534,24.0,True,True,,,,122.0,False
qc00103049,TAMSHIYACU,LORETO,SELVA NORTE BAJA,qc00240106,SEDA LORETO,LORETO,SELVA NORTE BAJA,30.831,12.0,True,True,,,,86.0,False
qc00240103,TAMSHIYACU,LORETO,SELVA NORTE BAJA,qc00103023,MORALILLO,LORETO,SELVA NORTE BAJA,22.793,9.0,True,True,,,,106.0,False
qc00240103,TAMSHIYACU,LORETO,SELVA NORTE BAJA,qc00240503,AMAZONAS,LORETO,SELVA NORTE BAJA,28.127,25.0,True,True,,,,122.0,False
qc00240103,TAMSHIYACU,LORETO,SELVA NORTE BAJA,qc00103052,SAN ROQUE,LORETO,SELVA NORTE BAJA,28.133,9.0,True,True,,,,106.0,False
qc00240103,TAMSHIYACU,LORETO,SELVA NORTE BAJA,qc00103065,AMAZONAS,LORETO,SELVA NORTE BAJA,28.481,25.0,True,True,,,,122.0,False
qc00240103,TAMSHIYACU,LORETO,SELVA NORTE BAJA,qc00103057,AMAZONAS,LORETO,SELVA NORTE BAJA,28.481,25.0,True,True,,,,122.0,False
qc00240103,TAMSHIYACU,LORETO,SELVA NORTE BAJA,qc00240106,SEDA LORETO,LORETO,SELVA NORTE BAJA,30.778,11.0,True,True,,,,86.0,False
qc00103024,FRANCISCO ORELLANA,LORETO,SELVA NORTE BAJA,qc00150201,MANITI,LORETO,SELVA NORTE BAJA,13.053,12.0,True,True,,,,125.0,False
qc00103024,FRANCISCO ORELLANA,LORETO,SELVA NORTE BAJA,qc00103009,MANITI,LORETO,SELVA NORTE BAJA,13.553,12.0,True,True,,,,125.0,False
qc00103024,FRANCISCO ORELLANA,LORETO,SELVA NORTE BAJA,qc00240111,BELLAVISTA,LORETO,SELVA NORTE BAJA,34.103,30.0,True,True,,,,107.0,False
qc00103024,FRANCISCO ORELLANA,LORETO,SELVA NORTE BAJA,qc00103012,BELLAVISTA,LORETO,SELVA NORTE BAJA,34.107,32.0,True,True,,,,105.0,False
qc00103024,FRANCISCO ORELLANA,LORETO,SELVA NORTE BAJA,qc00000150,MAZAN,LORETO,SELVA NORTE BAJA,35.481,21.0,True,True,,,,158.0,False
qc00103024,FRANCISCO ORELLANA,LORETO,SELVA NORTE BAJA,qc00103044,MAZAN,LORETO,SELVA NORTE BAJA,35.815,20.0,True,True,,,,157.0,False
qc00103044,MAZAN,LORETO,SELVA NORTE BAJA,qc00000150,MAZAN,LORETO,SELVA NORTE BAJA,0.465,1.0,True,True,,,,158.0,False
qc00103044,MAZAN,LORETO,SELVA NORTE BAJA,qc00103012,BELLAVISTA,LORETO,SELVA NORTE BAJA,1.856,52.0,True,True,,,,105.0,False
qc00103044,MAZAN,LORETO,SELVA NORTE BAJA,qc00240111,BELLAVISTA,LORETO,SELVA NORTE BAJA,1.869,50.0,True,True,,,,107.0,False
qc00103044,MAZAN,LORETO,SELVA NORTE BAJA,qc00150204,TIMICURILLO,LORETO,SELVA NORTE BAJA,3.876,72.0,True,True,,,,85.0,False
qc00103044,MAZAN,LORETO,SELVA NORTE BAJA,qc00240202,TIMICURILLO,LORETO,SELVA NORTE BAJA,3.941,72.0,True,True,,,,85.0,False
qc00103044,MAZAN,LORETO,SELVA NORTE BAJA,qc00150206,SANTA CRUZ,LORETO,SELVA NORTE BAJA,5.921,44.0,True,True,,,,113.0,False
qc00103015,PUNCHANA,LORETO,SELVA NORTE BAJA,qc00150208,PUNCHANA,LORETO,SELVA NORTE BAJA,0.174,0.0,True,True,,,,91.0,False
qc00103015,PUNCHANA,LORETO,SELVA NORTE BAJA,qc00240304,SANTO TOMAS PUNCHANA,,SELVA NORTE BAJA,0.285,12.0,True,True,,,,79.0,False
qc00103015,PUNCHANA,LORETO,SELVA NORTE BAJA,qc47252718,ENAPU PERU,LORETO,SELVA NORTE BAJA,4.589,35.0,True,True,,,,126.0,False
qc00103015,PUNCHANA,LORETO,SELVA NORTE BAJA,qc00240102,ENAPU PERU,LORETO,SELVA NORTE BAJA,4.589,35.0,True,True,,,,126.0,False
qc00103015,PUNCHANA,LORETO,SELVA NORTE BAJA,qc00240106,SEDA LORETO,LORETO,SELVA NORTE BAJA,7.483,5.0,True,True,,,,86.0,False
qc00103015,PUNCHANA,LORETO,SELVA NORTE BAJA,qc00103065,AMAZONAS,LORETO,SELVA NORTE BAJA,8.166,31.0,True,True,,,,122.0,False
qc00116006,PAMPA DE MAJES,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00000804,LA JOYA,AREQUIPA,SIERRA SUR OCCIDENTAL,36.695,206.0,True,True,,,,1292.0,False
qc00116006,PAMPA DE MAJES,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00116005,LA JOYA,AREQUIPA,SIERRA SUR OCCIDENTAL,36.702,220.0,True,True,,,,1278.0,False
qc00113100,VILCASHUAMAN,AYACUCHO,SIERRA SUR ORIENTAL,qc00156211,VILCASHUAMAN,AYACUCHO,SIERRA SUR ORIENTAL,2.994,0.0,True,True,,,,3522.0,False
qc00113100,VILCASHUAMAN,AYACUCHO,SIERRA SUR ORIENTAL,qc00113246,TANCAYLLO,APURIMAC,SIERRA SUR ORIENTAL,28.711,197.0,True,True,,,,3325.0,False
qc00113100,VILCASHUAMAN,AYACUCHO,SIERRA SUR ORIENTAL,qc4729D600,PAMPA CANGALLO,AYACUCHO,SIERRA SUR ORIENTAL,29.281,207.0,True,True,,,,3315.0,False
qc00113100,VILCASHUAMAN,AYACUCHO,SIERRA SUR ORIENTAL,qc00156212,CHILCAYOC,AYACUCHO,SIERRA SUR ORIENTAL,34.104,122.0,True,True,,,,3400.0,False
qc00113100,VILCASHUAMAN,AYACUCHO,SIERRA SUR ORIENTAL,qc00113101,CHILCAYOC,AYACUCHO,SIERRA SUR ORIENTAL,34.11,122.0,True,True,,,,3400.0,False
qc00202701,SANTO DOMINGO,LIMA,COSTA CENTRO,qc00000539,HUAYAN,LIMA,COSTA CENTRO,13.855,274.0,True,True,,,,346.0,False
qc00202701,SANTO DOMINGO,LIMA,COSTA CENTRO,qc00111022,HUAYAN,LIMA,COSTA CENTRO,13.855,274.0,True,True,,,,346.0,False
qc00202701,SANTO DOMINGO,LIMA,COSTA CENTRO,qc00212301,SAYAN,LIMA,COSTA CENTRO,32.278,170.0,True,True,,,,790.0,False
qc00202701,SANTO DOMINGO,LIMA,COSTA CENTRO,qc4724966C,SAYAN,LIMA,COSTA CENTRO,32.282,30.0,True,True,,,,650.0,False
qc00202701,SANTO DOMINGO,LIMA,COSTA CENTRO,qc00111018,LOMAS DE LACHAY,LIMA,COSTA CENTRO,37.501,236.0,True,True,,,,384.0,False
qc00202701,SANTO DOMINGO,LIMA,COSTA CENTRO,qc00000534,LOMAS DE LACHAY,LIMA,COSTA CENTRO,37.503,206.0,True,True,,,,414.0,False
qc00203303,PACARAN,LIMA,COSTA CENTRO,qc00112058,PACARAN,LIMA,COSTA CENTRO,0.744,4.0,True,True,,,,684.0,False
qc00203303,PACARAN,LIMA,COSTA CENTRO,qc00000638,PACARAN,LIMA,COSTA CENTRO,0.744,4.0,True,True,,,,684.0,False
qc00204621,HACIENDA PAMPATA,AREQUIPA,COSTA SUR,qc00116084,CAMANA,AREQUIPA,COSTA SUR,11.319,65.0,True,True,,,,8.0,False
qc00204621,HACIENDA PAMPATA,AREQUIPA,COSTA SUR,qc00116013,CAMANA,AREQUIPA,COSTA SUR,11.319,65.0,True,True,,,,8.0,False
qc00204621,HACIENDA PAMPATA,AREQUIPA,COSTA SUR,qc472D23BE,OCOÑA,AREQUIPA,COSTA SUR,46.174,50.0,True,True,,,,23.0,False
qc00204621,HACIENDA PAMPATA,AREQUIPA,COSTA SUR,qc00204504,OCOÑA,AREQUIPA,COSTA SUR,46.174,60.0,True,True,,,,13.0,False
qc00204504,OCOÑA,AREQUIPA,COSTA SUR,qc00204621,HACIENDA PAMPATA,AREQUIPA,COSTA SUR,46.174,60.0,True,True,,,,73.0,False
qc00204504,OCOÑA,AREQUIPA,COSTA SUR,qc00116013,CAMANA,AREQUIPA,COSTA SUR,50.023,5.0,True,True,,,,8.0,False
qc00204504,OCOÑA,AREQUIPA,COSTA SUR,qc00116084,CAMANA,AREQUIPA,COSTA SUR,50.023,5.0,True,True,,,,8.0,False
qc00204504,OCOÑA,AREQUIPA,COSTA SUR,qc00000830,PUNTA ATICO,AREQUIPA,COSTA SUR,65.883,7.0,True,True,,,,20.0,False
qc00204504,OCOÑA,AREQUIPA,COSTA SUR,qc00116011,PUNTA ATICO,AREQUIPA,COSTA SUR,65.984,22.0,True,True,,,,35.0,False
qc00116013,CAMANA,AREQUIPA,COSTA SUR,qc00204621,HACIENDA PAMPATA,AREQUIPA,COSTA SUR,11.319,65.0,True,True,,,,73.0,False
qc00116013,CAMANA,AREQUIPA,COSTA SUR,qc472D23BE,OCOÑA,AREQUIPA,COSTA SUR,50.023,15.0,True,True,,,,23.0,False
qc00116013,CAMANA,AREQUIPA,COSTA SUR,qc00204504,OCOÑA,AREQUIPA,COSTA SUR,50.023,5.0,True,True,,,,13.0,False
qc00116011,PUNTA ATICO,AREQUIPA,COSTA SUR,qc00000830,PUNTA ATICO,AREQUIPA,COSTA SUR,0.444,15.0,True,True,,,,20.0,False
qc00116011,PUNTA ATICO,AREQUIPA,COSTA SUR,qc00204504,OCOÑA,AREQUIPA,COSTA SUR,65.984,22.0,True,True,,,,13.0,False
qc00116011,PUNTA ATICO,AREQUIPA,COSTA SUR,qc472D23BE,OCOÑA,AREQUIPA,COSTA SUR,65.984,12.0,True,True,,,,23.0,False
qc00116011,PUNTA ATICO,AREQUIPA,COSTA SUR,qc00204621,HACIENDA PAMPATA,AREQUIPA,COSTA SUR,112.12,38.0,True,True,,,,73.0,False
qc00116011,PUNTA ATICO,AREQUIPA,COSTA SUR,qc00116013,CAMANA,AREQUIPA,COSTA SUR,115.599,27.0,True,True,,,,8.0,False
qc00116011,PUNTA ATICO,AREQUIPA,COSTA SUR,qc00116084,CAMANA,AREQUIPA,COSTA SUR,115.599,27.0,True,True,,,,8.0,False
qc00204617,HUATIAPA,AREQUIPA,COSTA SUR,qc00000833,APLAO,AREQUIPA,COSTA SUR,6.81,71.0,True,True,,,,618.0,False
qc00204617,HUATIAPA,AREQUIPA,COSTA SUR,qc00116014,APLAO,AREQUIPA,COSTA SUR,7.243,71.0,True,True,,,,618.0,False
qc00116014,APLAO,AREQUIPA,COSTA SUR,qc00000833,APLAO,AREQUIPA,COSTA SUR,0.463,0.0,True,True,,,,618.0,False
qc00116014,APLAO,AREQUIPA,COSTA SUR,qc00204617,HUATIAPA,AREQUIPA,COSTA SUR,7.243,71.0,True,True,,,,689.0,False
qc00116014,APLAO,AREQUIPA,COSTA SUR,qc00214400,HUATIAPA,AREQUIPA,COSTA SUR,7.243,71.0,True,True,,,,689.0,False
qc00115085,ANDAGUA,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00157310,ANDAHUA,AREQUIPA,SIERRA SUR OCCIDENTAL,1.072,0.0,True,True,,,,3562.0,False
qc00115085,ANDAGUA,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115086,ORCOPAMPA,AREQUIPA,SIERRA SUR OCCIDENTAL,26.3,242.0,True,True,,,,3804.0,False
qc00115085,ANDAGUA,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00157311,ORCOPAMPA,AREQUIPA,SIERRA SUR OCCIDENTAL,26.685,242.0,True,True,,,,3804.0,False
qc00115085,ANDAGUA,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115090,HUAMBO,AREQUIPA,SIERRA SUR OCCIDENTAL,36.949,250.0,True,True,,,,3312.0,False
qc00115085,ANDAGUA,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00157315,HUAMBO,AREQUIPA,SIERRA SUR OCCIDENTAL,36.953,250.0,True,True,,,,3312.0,False
qc00115085,ANDAGUA,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115041,CABANACONDE,AREQUIPA,SIERRA SUR OCCIDENTAL,43.075,229.0,True,True,,,,3333.0,False
qc00115089,CHOCO,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00157314,CHOCO,AREQUIPA,SIERRA SUR OCCIDENTAL,0.238,0.0,True,True,,,,2449.0,False
qc00115129,MACHAHUAY,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00007308,MACHAHUAY,AREQUIPA,SIERRA SUR OCCIDENTAL,0.885,0.0,True,True,,,,3101.0,False
qc00115129,MACHAHUAY,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115021,PAMPACOLCA,AREQUIPA,SIERRA SUR OCCIDENTAL,9.915,222.0,True,True,,,,2879.0,False
qc00115129,MACHAHUAY,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115020,CHUQUIBAMBA,AREQUIPA,SIERRA SUR OCCIDENTAL,26.586,251.0,True,True,,,,2850.0,False
qc00115129,MACHAHUAY,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115087,CHACHAS,AREQUIPA,SIERRA SUR OCCIDENTAL,30.226,30.0,True,True,,,,3071.0,False
qc00115129,MACHAHUAY,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00157312,CHACHAS,AREQUIPA,SIERRA SUR OCCIDENTAL,30.614,30.0,True,True,,,,3071.0,False
qc00115129,MACHAHUAY,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00204501,SALAMANCA,AREQUIPA,SIERRA SUR OCCIDENTAL,39.01,99.0,True,True,,,,3200.0,False
qc00115086,ORCOPAMPA,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00157311,ORCOPAMPA,AREQUIPA,SIERRA SUR OCCIDENTAL,0.451,0.0,True,True,,,,3804.0,False
qc00115086,ORCOPAMPA,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00157310,ANDAHUA,AREQUIPA,SIERRA SUR OCCIDENTAL,25.431,242.0,True,True,,,,3562.0,False
qc00115086,ORCOPAMPA,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115085,ANDAGUA,AREQUIPA,SIERRA SUR OCCIDENTAL,26.3,242.0,True,True,,,,3562.0,False
qc00115086,ORCOPAMPA,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115082,PUYCA,AREQUIPA,SIERRA SUR OCCIDENTAL,44.04,171.0,True,True,,,,3633.0,False
qc00115021,PAMPACOLCA,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115129,MACHAHUAY,AREQUIPA,SIERRA SUR OCCIDENTAL,9.915,222.0,True,True,,,,3101.0,False
qc00115021,PAMPACOLCA,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00007308,MACHAHUAY,AREQUIPA,SIERRA SUR OCCIDENTAL,10.628,222.0,True,True,,,,3101.0,False
qc00115021,PAMPACOLCA,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115020,CHUQUIBAMBA,AREQUIPA,SIERRA SUR OCCIDENTAL,16.836,29.0,True,True,,,,2850.0,False
qc00115021,PAMPACOLCA,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115128,YANAQUIHUA,AREQUIPA,SIERRA SUR OCCIDENTAL,33.669,117.0,True,True,,,,2996.0,False
qc00115021,PAMPACOLCA,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00000864,YANAQUIHUA,AREQUIPA,SIERRA SUR OCCIDENTAL,34.547,117.0,True,True,,,,2996.0,False
qc00115021,PAMPACOLCA,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00204501,SALAMANCA,AREQUIPA,SIERRA SUR OCCIDENTAL,36.882,321.0,True,True,,,,3200.0,False
qc00115025,CHIVAY,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00000755,SIBAYO,AREQUIPA,SIERRA SUR OCCIDENTAL,22.026,165.0,True,True,,,,3809.0,False
qc00115025,CHIVAY,AREQUIPA,SIERRA SUR OCCIDENTAL,qc47265686,SIBAYO,AREQUIPA,SIERRA SUR OCCIDENTAL,22.03,160.0,True,True,,,,3804.0,False
qc00115025,CHIVAY,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00204604,PUENTE COLGANTE-SIBAYO,AREQUIPA,SIERRA SUR OCCIDENTAL,22.039,166.0,True,True,,,,3810.0,False
qc00115025,CHIVAY,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115092,MADRIGAL,AREQUIPA,SIERRA SUR OCCIDENTAL,22.258,371.0,True,True,,,,3273.0,False
qc00115025,CHIVAY,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00157317,MADRIGAL,AREQUIPA,SIERRA SUR OCCIDENTAL,22.258,371.0,True,True,,,,3273.0,False
qc00115025,CHIVAY,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115024,SIBAYO,AREQUIPA,SIERRA SUR OCCIDENTAL,22.935,165.0,True,True,,,,3809.0,False
qc00115041,CABANACONDE,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115092,MADRIGAL,AREQUIPA,SIERRA SUR OCCIDENTAL,18.036,60.0,True,True,,,,3273.0,False
qc00115041,CABANACONDE,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00157317,MADRIGAL,AREQUIPA,SIERRA SUR OCCIDENTAL,18.036,60.0,True,True,,,,3273.0,False
qc00115041,CABANACONDE,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00157315,HUAMBO,AREQUIPA,SIERRA SUR OCCIDENTAL,18.707,21.0,True,True,,,,3312.0,False
qc00115041,CABANACONDE,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115090,HUAMBO,AREQUIPA,SIERRA SUR OCCIDENTAL,18.709,21.0,True,True,,,,3312.0,False
qc00115041,CABANACONDE,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115087,CHACHAS,AREQUIPA,SIERRA SUR OCCIDENTAL,34.306,262.0,True,True,,,,3071.0,False
qc00115041,CABANACONDE,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00157312,CHACHAS,AREQUIPA,SIERRA SUR OCCIDENTAL,34.312,262.0,True,True,,,,3071.0,False
qc00115022,CAYLLOMA,AREQUIPA,SIERRA SUR ORIENTAL,qc00000754,LA ANGOSTURA,AREQUIPA,SIERRA SUR ORIENTAL,14.599,62.0,True,True,,,,4256.0,False
qc00115022,CAYLLOMA,AREQUIPA,SIERRA SUR ORIENTAL,qc00115098,TISCO,AREQUIPA,SIERRA SUR OCCIDENTAL,38.838,129.0,False,True,,,,4189.0,False
qc00115090,HUAMBO,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115041,CABANACONDE,AREQUIPA,SIERRA SUR OCCIDENTAL,18.709,21.0,True,True,,,,3333.0,False
qc00115090,HUAMBO,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115087,CHACHAS,AREQUIPA,SIERRA SUR OCCIDENTAL,30.782,241.0,True,True,,,,3071.0,False
qc00115090,HUAMBO,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00157312,CHACHAS,AREQUIPA,SIERRA SUR OCCIDENTAL,31.04,241.0,True,True,,,,3071.0,False
qc00115090,HUAMBO,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00157317,MADRIGAL,AREQUIPA,SIERRA SUR OCCIDENTAL,34.95,39.0,True,True,,,,3273.0,False
qc00115090,HUAMBO,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115092,MADRIGAL,AREQUIPA,SIERRA SUR OCCIDENTAL,34.95,39.0,True,True,,,,3273.0,False
qc00115090,HUAMBO,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115085,ANDAGUA,AREQUIPA,SIERRA SUR OCCIDENTAL,36.949,250.0,True,True,,,,3562.0,False
qc00116058,HUANCA,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00157315,HUAMBO,AREQUIPA,SIERRA SUR OCCIDENTAL,41.336,247.0,True,True,,,,3312.0,False
qc00116058,HUANCA,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115090,HUAMBO,AREQUIPA,SIERRA SUR OCCIDENTAL,41.341,247.0,True,True,,,,3312.0,False
qc00116058,HUANCA,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00115041,CABANACONDE,AREQUIPA,SIERRA SUR OCCIDENTAL,46.703,268.0,True,True,,,,3333.0,False
qc00116058,HUANCA,AREQUIPA,SIERRA SUR OCCIDENTAL,qc00157317,MADRIGAL,AREQUIPA,SIERRA SUR OCCIDENTAL,47.693,208.0,True,True,,,,3273.0,False
